gene_id	transcript_id	chrom	tx_start	tx_end	strand
ENSG00000243641	ENST00000424348.1	chr9	36002908	36003867	-
ENSG00000083750	ENST00000262850.7	chrX	55717884	55758348	+
ENSG00000243646	ENST00000290200.6	chr21	33266357	33297234	+
ENSG00000257005	ENST00000545814.1	chr12	63651626	63651930	+
ENSG00000265113	ENST00000562422.1	chr16	69240548	69241929	+
ENSG00000178732	ENST00000401815.1	chr3	194394820	194398354	-
ENSG00000178734	ENST00000318245.5	chr13	75871037	75883811	+
ENSG00000252674	ENST00000516865.1	chr2	124932914	124933020	+
ENSG00000167494	ENST00000639528.1	chr17	18497094	18506313	-
ENSG00000218052	ENST00000560651.1	chr15	85315586	85330334	-
ENSG00000167491	ENST00000360315.7	chr19	19385832	19508931	+
ENSG00000252671	ENST00000516862.1	chr5	10337276	10337386	+
ENSG00000252673	ENST00000516864.1	chr16	35754554	35754688	+
ENSG00000199580	ENST00000362710.1	chr15	74983273	74983376	-
ENSG00000199584	ENST00000362714.1	chr12	127619335	127619447	-
ENSG00000199585	ENST00000362715.1	chr2	211535652	211535769	+
ENSG00000200888	ENST00000364018.1	chr17	45071441	45071543	+
ENSG00000133246	ENST00000423345.4	chr19	8490055	8503112	-
ENSG00000237547	ENST00000454480.1	chr14	105864792	105864852	-
ENSG00000237546	ENST00000440468.1	chrY	25943267	25954152	+
ENSG00000237545	ENST00000448487.1	chr6_GL000255v2_alt	2398758	2398945	+
ENSG00000237544	ENST00000434696.1	chr6_GL000256v2_alt	784035	785082	-
ENSG00000237542	ENST00000443775.1	chr2	202616699	202617212	+
ENSG00000177452	ENST00000418154.1	chr1	63788720	63789304	-
ENSG00000206889	ENST00000384162.1	chr3	117544204	117544311	+
ENSG00000206886	ENST00000384159.1	chr6	81764023	81764156	+
ENSG00000206887	ENST00000384160.1	chr1	224305379	224305483	+
ENSG00000206885	ENST00000384158.1	chr2	231455799	231455936	-
ENSG00000206882	ENST00000384155.1	chr2	22338885	22339003	-
ENSG00000177459	ENST00000318528.7	chr8	98064310	98093610	+
ENSG00000206880	ENST00000384153.1	chr1	168263374	168263481	-
ENSG00000206881	ENST00000384154.1	chr6	17619532	17619634	+
ENSG00000120837	ENST00000240055.7	chr12	104117076	104138289	-
ENSG00000120832	ENST00000240050.8	chr12	106977290	106987166	-
ENSG00000120833	ENST00000340600.6	chr12	93569813	93576745	+
ENSG00000262445	ENST00000574520.3	chr17	1995613	2003671	+
ENSG00000185189	ENST00000442628.6	chr8	143833720	143840974	-
ENSG00000185187	ENST00000332725.7	chr11	405715	417397	-
ENSG00000151348	ENST00000533608.5	chr11	44095548	44244932	+
ENSG00000185182	ENST00000341390.7	chr15	22427633	22437902	-
ENSG00000136367	ENST00000419474.4	chr14	23520854	23551649	-
ENSG00000177189	ENST00000645845.1	chrX	20149910	20267033	-
ENSG00000177186	ENST00000317965.3	chr1	248323629	248324568	-
ENSG00000167654	ENST00000450849.6	chr19	3880582	3928079	+
ENSG00000177182	ENST00000325897.4	chr8	61287971	61501645	+
ENSG00000177181	ENST00000431473.3	chr1	42380805	42422578	+
ENSG00000237090	ENST00000417517.1	chr1	42891093	42892430	-
ENSG00000237093	ENST00000617292.2	chr6_GL000256v2_alt	2356909	2363339	+
ENSG00000237092	ENST00000417989.1	chr13	53146538	53151808	-
ENSG00000237095	ENST00000449153.6	chr6_GL000254v2_alt	2043882	2061964	-
ENSG00000237094	ENST00000642124.1	chr1	504864	522928	-
ENSG00000237099	ENST00000426437.1	chr13	82823130	82824136	+
ENSG00000237098	ENST00000437927.1	chr6_GL000254v2_alt	1153402	1154534	+
ENSG00000249418	ENST00000511094.2	chr5	130598347	130598779	+
ENSG00000249419	ENST00000513093.1	chr4	162022732	162047567	+
ENSG00000205611	ENST00000380888.4	chr20	30278905	30288479	-
ENSG00000249410	ENST00000504372.1	chr5	55551884	55552554	-
ENSG00000249411	ENST00000502748.1	chr4	175017015	175019214	+
ENSG00000249412	ENST00000510240.1	chr5	179963614	179964419	+
ENSG00000249413	ENST00000508572.1	chr4	65998845	66150012	+
ENSG00000249415	ENST00000440530.2	chr6_GL000253v2_alt	534035	534995	-
ENSG00000249416	ENST00000512403.2	chr4	131768232	131768578	+
ENSG00000249417	ENST00000507698.1	chr3	141267352	141367137	-
ENSG00000207283	ENST00000384553.1	chr3	5086177	5086279	-
ENSG00000241644	ENST00000013222.5	chr7	30752134	30757602	+
ENSG00000207281	ENST00000384551.1	chr19	40339058	40339164	-
ENSG00000207280	ENST00000384550.1	chr2	231456443	231456523	-
ENSG00000207287	ENST00000384557.1	chr10	96743166	96743273	+
ENSG00000207286	ENST00000384556.1	chr6	25287431	25287533	-
ENSG00000200064	ENST00000363194.1	chr13	49908633	49908730	-
ENSG00000200065	ENST00000363195.1	chr5	32134737	32134834	+
ENSG00000200062	ENST00000363192.1	chr16	59540125	59540266	+
ENSG00000241648	ENST00000467225.1	chr3	85799986	85828050	-
ENSG00000200060	ENST00000363190.1	chr12	108738483	108738604	+
ENSG00000165171	ENST00000297873.8	chr7	73834589	73842535	-
ENSG00000207150	ENST00000384421.1	chr15	87474182	87474289	-
ENSG00000238032	ENST00000440265.1	chrX	48177730	48178023	-
ENSG00000106459	ENST00000393232.5	chr7	129611713	129757080	+
ENSG00000207759	ENST00000385026.1	chr1	198859043	198859153	-
ENSG00000207758	ENST00000385025.1	chrX	50003147	50003238	+
ENSG00000270701	ENST00000605877.1	chr11	81842434	81842669	-
ENSG00000162975	ENST00000295082.2	chr2	10911936	10914225	+
ENSG00000271647	ENST00000604727.1	chr1	44103305	44104703	-
ENSG00000271644	ENST00000604134.1	chr1	144965024	144965135	+
ENSG00000162976	ENST00000295083.7	chr2	11155371	11178874	+
ENSG00000162971	ENST00000354611.8	chr2	199929974	199955736	-
ENSG00000207750	ENST00000385017.1	chr1	100281240	100281308	+
ENSG00000162972	ENST00000295079.6	chr2	199955316	199964108	+
ENSG00000200398	ENST00000363528.1	chr15	25213647	25213729	+
ENSG00000226550	ENST00000440024.1	chr6_GL000254v2_alt	4016763	4017570	+
ENSG00000268970	ENST00000596451.1	chr19	52597698	52598887	-
ENSG00000271687	ENST00000603719.1	chr5	100046976	100048785	-
ENSG00000260260	ENST00000563192.1	chr16	2154796	2155358	-
ENSG00000268975	ENST00000600729.2	chr19	40771647	40796943	+
ENSG00000200390	ENST00000363520.1	chr2	127829746	127829852	-
ENSG00000200391	ENST00000363521.1	chr15	43863892	43864005	-
ENSG00000200393	ENST00000363523.1	chr19	53653684	53653791	+
ENSG00000200394	ENST00000363524.1	chr17	67740668	67740799	+
ENSG00000200397	ENST00000363527.1	chr7	87218610	87218712	-
ENSG00000224853	ENST00000650209.1	chr13	73536425	73661867	-
ENSG00000090861	ENST00000261772.12	chr16	70252294	70289543	-
ENSG00000090863	ENST00000205061.9	chr16	74447426	74607114	-
ENSG00000250107	ENST00000505793.1	chr17	50556206	50562108	-
ENSG00000137090	ENST00000382276.7	chr9	841689	969090	+
ENSG00000137094	ENST00000453597.7	chr9	34989640	34998431	+
ENSG00000237440	ENST00000427401.8	chr19	20543430	20565735	-
ENSG00000137098	ENST00000340291.6	chr9	35808044	35812272	-
ENSG00000128731	ENST00000261609.11	chr15	28111039	28322152	-
ENSG00000101052	ENST00000373030.7	chr20	43590930	43647296	+
ENSG00000233739	ENST00000445483.1	chr22	38057179	38073940	-
ENSG00000157330	ENST00000614859.4	chr1	12746214	12763699	+
ENSG00000101057	ENST00000217026.4	chr20	43667156	43716496	+
ENSG00000157335	ENST00000618957.4	chr16	70173616	70187256	+
ENSG00000233730	ENST00000448680.1	chr1	115099671	115102658	+
ENSG00000252461	ENST00000516652.1	chr16	28881479	28881607	-
ENSG00000067601	ENST00000412466.1	chr7	67295607	67302907	-
ENSG00000233733	ENST00000444403.1	chr22	31521198	31521592	-
ENSG00000233734	ENST00000433334.6	chr6_GL000254v2_alt	2458947	2484175	+
ENSG00000233735	ENST00000412311.5	chr1	240177838	240179644	-
ENSG00000233737	ENST00000531740.1	chr11	93221485	93221630	-
ENSG00000273483	ENST00000608357.1	chr1	112517798	112518441	-
ENSG00000232065	ENST00000441644.1	chr3	196631497	196632587	-
ENSG00000273481	ENST00000609583.1	chr1	151327948	151328429	+
ENSG00000273486	ENST00000609553.1	chr3	136837337	136839021	-
ENSG00000273487	ENST00000609675.1	chr1	92189236	92190707	+
ENSG00000273484	ENST00000609216.1	chr8	21797459	21797759	+
ENSG00000232060	ENST00000419995.2	chr9	30558879	30559481	-
ENSG00000273489	ENST00000610193.1	chr7	131493963	131497694	-
ENSG00000137547	ENST00000260102.8	chr8	54135209	54147901	+
ENSG00000232069	ENST00000446439.1	chrX	96195476	96195617	+
ENSG00000232068	ENST00000455649.1	chrX	133989442	133990086	+
ENSG00000268357	ENST00000602085.1	chr19	21123816	21124188	+
ENSG00000268355	ENST00000599770.1	chr19	41531286	41532174	+
ENSG00000268352	ENST00000599726.1	chr19	56672267	56684653	+
ENSG00000268350	ENST00000623782.3	chrX	52947257	52995472	-
ENSG00000200935	ENST00000364065.1	chr10	116538182	116538276	+
ENSG00000161914	ENST00000293771.9	chr19	11483426	11505923	-
ENSG00000204228	ENST00000374662.3	chr6	33204641	33206831	+
ENSG00000270598	ENST00000605837.1	chr1	226127177	226127346	+
ENSG00000112474	ENST00000230236.4	chr6_GL000255v2_alt	4399045	4401239	+
ENSG00000254144	ENST00000517300.1	chr8	143542109	143542400	+
ENSG00000254145	ENST00000519444.1	chr8	43539136	43539472	+
ENSG00000254146	ENST00000520062.1	chr8	107173199	107173809	-
ENSG00000204227	ENST00000374656.4	chr6	33208494	33212722	+
ENSG00000204220	ENST00000395131.5	chr6	33289301	33290933	+
ENSG00000254141	ENST00000519805.1	chr8	105669990	105679031	+
ENSG00000270593	ENST00000603589.1	chr7	16849956	16850725	-
ENSG00000254143	ENST00000520487.1	chr8	40161457	40172612	+
ENSG00000121716	ENST00000452089.5	chr7	100352175	100367733	+
ENSG00000175324	ENST00000311351.8	chr8	38163320	38176716	-
ENSG00000101464	ENST00000217446.7	chr20	34560541	34677085	-
ENSG00000231236	ENST00000420186.2	chr21	27358884	27448579	-
ENSG00000206573	ENST00000522525.5	chr3	9388848	9397493	-
ENSG00000228520	ENST00000430233.2	chr6_GL000252v2_alt	4451993	4456221	+
ENSG00000206579	ENST00000327381.6	chr8	55102388	55542054	+
ENSG00000228485	ENST00000421206.1	chr10	119208530	119211760	+
ENSG00000139266	ENST00000266643.5	chr12	57755097	57760407	+
ENSG00000223496	ENST00000435634.2	chr16	70246777	70251930	-
ENSG00000139269	ENST00000266646.2	chr12	57455320	57458008	+
ENSG00000260431	ENST00000565115.2	chr16	5207087	5207439	+
ENSG00000236939	ENST00000436771.1	chr8	103132962	103141342	-
ENSG00000073598	ENST00000158009.5	chr17	35121578	35130732	+
ENSG00000223708	ENST00000451967.1	chr6_GL000251v2_alt	1421496	1422489	-
ENSG00000269755	ENST00000598753.1	chr19	12433102	12484816	-
ENSG00000173915	ENST00000369825.6	chr10	103389040	103396492	-
ENSG00000131015	ENST00000367351.3	chr6	149941999	149949235	+
ENSG00000173914	ENST00000310046.8	chr11	66664997	66677921	-
ENSG00000269758	ENST00000599803.1	chr19	53267869	53270932	-
ENSG00000265625	ENST00000582881.1	chr17	29644795	29645847	-
ENSG00000265626	ENST00000582716.1	chr18	76759684	76759866	-
ENSG00000260430	ENST00000568032.1	chr16	19086855	19098110	+
ENSG00000265623	ENST00000579145.1	chr4	143343459	143343535	+
ENSG00000174233	ENST00000307885.4	chr12	48766328	48784129	-
ENSG00000167658	ENST00000309311.6	chr19	3976055	3985469	-
ENSG00000240898	ENST00000486753.1	chr17	3665219	3665702	+
ENSG00000240895	ENST00000474711.1	chr3	110527481	110529582	-
ENSG00000129128	ENST00000503362.1	chr4	176319963	176332245	+
ENSG00000240893	ENST00000481624.1	chr3	112736446	112749319	-
ENSG00000240891	ENST00000636933.1	chr3	111674675	111726996	+
ENSG00000240890	ENST00000468439.2	chr3	132386521	132389074	+
ENSG00000140519	ENST00000268122.8	chr15	89471406	89496613	-
ENSG00000234039	ENST00000452914.2	chrX	86066226	86066468	-
ENSG00000234036	ENST00000510190.1	chr4	76958859	76959169	-
ENSG00000175137	ENST00000366472.5	chr1	248810450	248826633	-
ENSG00000234032	ENST00000450090.6	chr6_GL000254v2_alt	2258351	2270615	+
ENSG00000175130	ENST00000329421.7	chr1	32333831	32336379	-
ENSG00000111540	ENST00000360299.9	chr12	55974010	55996683	+
ENSG00000120440	ENST00000239587.9	chr6	167325085	167341887	+
ENSG00000231000	ENST00000446696.1	chr6_GL000256v2_alt	798281	798687	-
ENSG00000087266	ENST00000452765.6	chr4	2793022	2834293	+
ENSG00000231002	ENST00000469107.1	chr6_GL000253v2_alt	1495110	1501058	-
ENSG00000231003	ENST00000428302.6	chr6_GL000256v2_alt	3022668	3026006	+
ENSG00000087263	ENST00000566157.5	chr16	56451489	56479100	+
ENSG00000231005	ENST00000455840.1	chr20	57328545	57328696	+
ENSG00000231006	ENST00000457119.1	chr7	108510232	108510976	+
ENSG00000231007	ENST00000488829.1	chr9	87011651	87013151	+
ENSG00000231009	ENST00000412710.1	chr10	42694370	42714575	-
ENSG00000180424	ENST00000376309.3	chr20	31440518	31450257	+
ENSG00000087269	ENST00000416614.6	chr4	2937932	2963385	-
ENSG00000197934	ENST00000357401.3	chr21	26405942	26569252	+
ENSG00000068120	ENST00000421097.6	chr17	42562146	42566260	+
ENSG00000185088	ENST00000330964.9	chr15	63148249	63157802	-
ENSG00000078814	ENST00000262873.11	chr20	34975402	35002437	+
ENSG00000201689	ENST00000364819.1	chr14	100990090	100990160	+
ENSG00000226055	ENST00000425324.2	chr9	37878115	37879493	+
ENSG00000212283	ENST00000390981.1	chr2	101272935	101273049	-
ENSG00000075336	ENST00000169551.10	chr18	74148510	74160530	+
ENSG00000201687	ENST00000364817.1	chr11	113859345	113859449	+
ENSG00000263503	ENST00000580257.1	chr17	45600868	45602340	-
ENSG00000263501	ENST00000580253.1	chr17	63305261	63313521	-
ENSG00000264080	ENST00000583827.1	chr18	1780328	1782064	+
ENSG00000263505	ENST00000584914.1	chr18	1159197	1160404	-
ENSG00000263508	ENST00000645807.1	chr17	10844673	10880895	+
ENSG00000102024	ENST00000355899.7	chrX	115561181	115650861	+
ENSG00000102021	ENST00000371920.3	chrX	115289752	115307556	+
ENSG00000109674	ENST00000264596.3	chr4	177309835	177362943	+
ENSG00000105556	ENST00000264819.6	chr19	301443	344782	-
ENSG00000105550	ENST00000593756.5	chr19	48755558	48758330	+
ENSG00000109670	ENST00000263981.9	chr4	152321262	152352971	-
ENSG00000105552	ENST00000316273.10	chr19	48795065	48811020	-
ENSG00000105559	ENST00000263265.10	chr19	48837096	48868632	-
ENSG00000172985	ENST00000309415.7	chr2	109129347	109504632	+
ENSG00000220960	ENST00000403367.1	chr6	89059627	89060109	+
ENSG00000230359	ENST00000491343.2	chr7	129056018	129056770	+
ENSG00000230358	ENST00000413323.1	chr7	67279777	67286230	+
ENSG00000176444	ENST00000361168.9	chr1	155262867	155273287	-
ENSG00000230356	ENST00000432906.1	chr7	34750252	34752053	-
ENSG00000230355	ENST00000451383.1	chr2	66881086	66881222	-
ENSG00000230354	ENST00000439521.1	chr6_GL000254v2_alt	3355305	3355823	+
ENSG00000230353	ENST00000481111.1	chr2	106288802	106289053	-
ENSG00000230352	ENST00000440889.1	chr20	59360926	59364773	-
ENSG00000230350	ENST00000414680.1	chr6	136973929	136974217	-
ENSG00000273107	ENST00000610158.1	chr10	24953240	24953513	+
ENSG00000273106	ENST00000609837.1	chr2	44167624	44168859	-
ENSG00000273104	ENST00000608665.1	chr21	34412199	34412587	+
ENSG00000273102	ENST00000607953.1	chr21	33967100	33968573	-
ENSG00000273100	ENST00000610240.1	chr6	170178680	170179660	+
ENSG00000219681	ENST00000401481.2	chr6	25218687	25219069	+
ENSG00000219682	ENST00000405676.2	chr6	25140002	25141403	+
ENSG00000273108	ENST00000609691.1	chr10	103608618	103610050	+
ENSG00000170848	ENST00000402603.8	chr19	42902085	42917882	-
ENSG00000189409	ENST00000356026.9	chr1	1632094	1634654	+
ENSG00000189403	ENST00000405805.5	chr13	30458746	30617597	-
ENSG00000189401	ENST00000338352.2	chrX	70062490	70064179	+
ENSG00000138109	ENST00000260682.7	chr10	94938657	94989391	+
ENSG00000137831	ENST00000322954.10	chr15	70654553	70763593	-
ENSG00000171130	ENST00000615196.4	chr7	149872967	149880698	+
ENSG00000141756	ENST00000321562.8	chr17	41812930	41823217	+
ENSG00000147613	ENST00000276616.2	chr8	86048372	86069697	-
ENSG00000147614	ENST00000285393.3	chr8	86098836	86154228	+
ENSG00000260577	ENST00000562172.2	chr16	68644247	68646168	-
ENSG00000231586	ENST00000448848.2	chr1	161617991	161619585	-
ENSG00000137834	ENST00000288840.9	chr15	66702227	66782848	+
ENSG00000231580	ENST00000425426.1	chr6_GL000250v2_alt	4384118	4384528	+
ENSG00000235804	ENST00000416486.2	chr1	65077412	65078131	-
ENSG00000235805	ENST00000425115.1	chr3	44709310	44710886	-
ENSG00000238830	ENST00000459066.1	chr2	98840674	98840736	-
ENSG00000225230	ENST00000453721.1	chr5	56900040	56910714	-
ENSG00000088205	ENST00000263239.6	chr2	117814649	117832379	+
ENSG00000235802	ENST00000438219.1	chrX	153969324	153970087	+
ENSG00000112304	ENST00000230048.4	chr6	24667070	24705046	+
ENSG00000078369	ENST00000610897.4	chr1	1785284	1891117	-
ENSG00000256268	ENST00000541391.1	chr12	65602877	65612997	+
ENSG00000235808	ENST00000450079.1	chr21	39488326	39488760	+
ENSG00000235809	ENST00000445354.1	chr6_GL000250v2_alt	1250920	1251317	+
ENSG00000240416	ENST00000473154.1	chr7	129117512	129117827	-
ENSG00000248400	ENST00000508958.2	chr5	82968887	82977153	+
ENSG00000248401	ENST00000450559.3	chr4	83247178	83248206	+
ENSG00000248403	ENST00000509572.1	chr5	16192087	16192709	-
ENSG00000248405	ENST00000361473.9	chr22	44702232	44862671	+
ENSG00000248406	ENST00000507003.1	chr19	12379745	12383687	-
ENSG00000248408	ENST00000506460.1	chr4	79663760	79696837	+
ENSG00000248409	ENST00000512987.2	chr22	23392552	23394792	+
ENSG00000252137	ENST00000516328.1	chr6	75593054	75593145	+
ENSG00000112303	ENST00000326499.10	chr6	132743869	132758008	-
ENSG00000231589	ENST00000415422.1	chr16	62596371	62598449	+
ENSG00000256262	ENST00000478808.2	chr12	109052349	109053952	-
ENSG00000108106	ENST00000264552.13	chr19	55399744	55407777	-
ENSG00000108107	ENST00000344063.6	chr19	55385344	55392085	+
ENSG00000108100	ENST00000374704.7	chr10	35336873	35571924	+
ENSG00000215568	ENST00000400588.5	chr22	16961935	17008222	-
ENSG00000127528	ENST00000248071.5	chr19	16324816	16327874	+
ENSG00000215567	ENST00000524329.1	chr15	19878554	19887814	+
ENSG00000219027	ENST00000407190.2	chr16	1477829	1478583	+
ENSG00000215560	ENST00000400581.2	chrY	22296797	22298876	-
ENSG00000219023	ENST00000403958.1	chr6	35555872	35556264	+
ENSG00000225236	ENST00000447151.1	chr11	117117793	117119181	-
ENSG00000128311	ENST00000622841.1	chr22	37010858	37020183	-
ENSG00000070081	ENST00000529010.5	chr11	17276764	17332211	+
ENSG00000255408	ENST00000522353.2	chr5	140801197	141012344	+
ENSG00000258035	ENST00000550759.1	chr12	94168008	94186044	-
ENSG00000264998	ENST00000580281.1	chr6_GL000250v2_alt	3821940	3822089	-
ENSG00000207382	ENST00000384652.1	chr17	62661620	62661725	-
ENSG00000255409	ENST00000528233.1	chr11	77738679	77739568	-
ENSG00000258036	ENST00000546827.2	chr12	52729516	52736142	-
ENSG00000105088	ENST00000264833.8	chr19	9853717	9936552	-
ENSG00000166862	ENST00000300105.6	chr22	36563920	36703558	-
ENSG00000264990	ENST00000579438.1	chr17	34176537	34178166	+
ENSG00000105085	ENST00000263390.7	chr19	16574918	16628206	-
ENSG00000264994	ENST00000585078.1	chr2	28913663	28913748	+
ENSG00000264997	ENST00000584451.1	chr11	109263493	109263564	-
ENSG00000239152	ENST00000459084.1	chr10	45856306	45856422	+
ENSG00000207381	ENST00000384651.1	chr12	54317780	54317887	-
ENSG00000239153	ENST00000458951.1	chr11	115627081	115627185	-
ENSG00000204398	ENST00000375713.1	chr13	111588290	111672608	+
ENSG00000207387	ENST00000384657.1	chr12	70906916	70907018	+
ENSG00000255402	ENST00000530667.1	chr8	109973942	109974781	+
ENSG00000073969	ENST00000398238.8	chr17	46590668	46757464	+
ENSG00000257242	ENST00000549802.5	chr12	91985089	92142671	-
ENSG00000202335	ENST00000365465.1	chr12	110496351	110496421	-
ENSG00000202336	ENST00000365466.1	chr16	68017709	68017817	-
ENSG00000236550	ENST00000456875.1	chr20	1676661	1676907	-
ENSG00000145103	ENST00000273691.7	chr3	121987322	122022183	-
ENSG00000255401	ENST00000532318.1	chr11	13488611	13489390	+
ENSG00000145107	ENST00000273695.3	chr3	196323550	196338388	-
ENSG00000089558	ENST00000264661.3	chr17	42156894	42181278	-
ENSG00000207127	ENST00000384398.1	chr17	49416743	49416850	-
ENSG00000138483	ENST00000261058.2	chr3	107377193	107378637	+
ENSG00000137936	ENST00000370244.5	chr1	93561790	93847150	-
ENSG00000172215	ENST00000438735.1	chr3	45940932	45948337	+
ENSG00000249755	ENST00000503756.2	chr4	88527159	88528170	+
ENSG00000249754	ENST00000511646.2	chr4	140314162	140314550	-
ENSG00000249753	ENST00000509615.2	chr12	63623787	63795718	-
ENSG00000249752	ENST00000507849.1	chr4	149027444	149062522	-
ENSG00000249751	ENST00000618155.2	chr5	139448555	139462743	-
ENSG00000221792	ENST00000408865.1	chr15	43793658	43793759	-
